geo_type,region,transportation_type,alternative_name,sub-region,country,dates,relative_mobility
city,Boston,transit,NA,Massachusetts,United States,2020-04-30,17.9
city,Boston,transit,NA,Massachusetts,United States,2020-05-01,18.7
city,Boston,transit,NA,Massachusetts,United States,2020-05-02,19.67
city,Boston,transit,NA,Massachusetts,United States,2020-05-03,20.99
city,Boston,transit,NA,Massachusetts,United States,2020-05-04,21.99
city,Boston,transit,NA,Massachusetts,United States,2020-05-05,22.21
city,Boston,transit,NA,Massachusetts,United States,2020-05-06,20.76
city,Boston,transit,NA,Massachusetts,United States,2020-05-07,21.58
city,Boston,transit,NA,Massachusetts,United States,2020-05-08,20.38
city,Boston,transit,NA,Massachusetts,United States,2020-05-09,19.95
city,Boston,transit,NA,Massachusetts,United States,2020-05-10,18.7
city,Boston,transit,NA,Massachusetts,United States,2020-05-11,NA
city,Boston,transit,NA,Massachusetts,United States,2020-05-12,NA
city,Boston,transit,NA,Massachusetts,United States,2020-05-13,22.46
city,Boston,transit,NA,Massachusetts,United States,2020-05-14,22.34
city,Boston,transit,NA,Massachusetts,United States,2020-05-15,22.44
city,Boston,transit,NA,Massachusetts,United States,2020-05-16,22.4
city,Boston,transit,NA,Massachusetts,United States,2020-05-17,21.93
city,Boston,transit,NA,Massachusetts,United States,2020-05-18,24.21
city,Boston,transit,NA,Massachusetts,United States,2020-05-19,24.33
city,Boston,transit,NA,Massachusetts,United States,2020-05-20,24.93
city,Boston,transit,NA,Massachusetts,United States,2020-05-21,25.32
city,Boston,transit,NA,Massachusetts,United States,2020-05-22,27.09
city,Boston,transit,NA,Massachusetts,United States,2020-05-23,23
city,Boston,transit,NA,Massachusetts,United States,2020-05-24,23.07
city,Boston,transit,NA,Massachusetts,United States,2020-05-25,24.37
city,Boston,transit,NA,Massachusetts,United States,2020-05-26,28.4
city,Boston,transit,NA,Massachusetts,United States,2020-05-27,28.09
city,Boston,transit,NA,Massachusetts,United States,2020-05-28,27.28
city,Boston,transit,NA,Massachusetts,United States,2020-05-29,29.2
city,Boston,transit,NA,Massachusetts,United States,2020-05-30,28.5
city,Boston,transit,NA,Massachusetts,United States,2020-05-31,37.42
city,Boston,transit,NA,Massachusetts,United States,2020-06-01,29.48
city,Boston,transit,NA,Massachusetts,United States,2020-06-02,35.12
city,Boston,transit,NA,Massachusetts,United States,2020-06-03,30.64
city,Boston,transit,NA,Massachusetts,United States,2020-06-04,31.63
city,Boston,transit,NA,Massachusetts,United States,2020-06-05,32.19
city,Boston,transit,NA,Massachusetts,United States,2020-06-06,29.87
city,Boston,transit,NA,Massachusetts,United States,2020-06-07,31.25
city,Boston,transit,NA,Massachusetts,United States,2020-06-08,35.01
city,Boston,transit,NA,Massachusetts,United States,2020-06-09,35.36
city,Boston,transit,NA,Massachusetts,United States,2020-06-10,37.16
city,Boston,transit,NA,Massachusetts,United States,2020-06-11,34.23
city,Boston,transit,NA,Massachusetts,United States,2020-06-12,39.62
city,Boston,transit,NA,Massachusetts,United States,2020-06-13,36.98
city,Boston,transit,NA,Massachusetts,United States,2020-06-14,34.64
city,Boston,transit,NA,Massachusetts,United States,2020-06-15,38.4
city,Boston,transit,NA,Massachusetts,United States,2020-06-16,39.87
city,Boston,transit,NA,Massachusetts,United States,2020-06-17,40.96
city,Boston,transit,NA,Massachusetts,United States,2020-06-18,39.89
city,Boston,transit,NA,Massachusetts,United States,2020-06-19,42.74
city,Boston,transit,NA,Massachusetts,United States,2020-06-20,40.88
city,Boston,transit,NA,Massachusetts,United States,2020-06-21,35.9
city,Boston,transit,NA,Massachusetts,United States,2020-06-22,42.03
city,Boston,transit,NA,Massachusetts,United States,2020-06-23,42.54
city,Boston,transit,NA,Massachusetts,United States,2020-06-24,41.56
city,Boston,transit,NA,Massachusetts,United States,2020-06-25,43.57
city,Boston,transit,NA,Massachusetts,United States,2020-06-26,44.89
city,Boston,transit,NA,Massachusetts,United States,2020-06-27,39.86
