geo_type,region,transportation_type,alternative_name,sub-region,country,dates,relative_mobility
county,Chautauqua County,driving,NA,New York,United States,2020-08-01,256.76
county,Chautauqua County,driving,NA,New York,United States,2020-08-02,193.41
county,Chautauqua County,driving,NA,New York,United States,2020-08-03,205.68
county,Chautauqua County,driving,NA,New York,United States,2020-08-04,193.83
county,Chautauqua County,driving,NA,New York,United States,2020-08-05,199.73
county,Chautauqua County,driving,NA,New York,United States,2020-08-06,218.72
county,Chautauqua County,driving,NA,New York,United States,2020-08-07,258.3
county,Chautauqua County,driving,NA,New York,United States,2020-08-08,265.83
county,Chautauqua County,driving,NA,New York,United States,2020-08-09,217.11
county,Chautauqua County,driving,NA,New York,United States,2020-08-10,206.92
county,Chautauqua County,driving,NA,New York,United States,2020-08-11,195.52
county,Chautauqua County,driving,NA,New York,United States,2020-08-12,206.36
county,Chautauqua County,driving,NA,New York,United States,2020-08-13,224.1
county,Chautauqua County,driving,NA,New York,United States,2020-08-14,258.69
county,Chautauqua County,driving,NA,New York,United States,2020-08-15,276.33
county,Chautauqua County,driving,NA,New York,United States,2020-08-16,232.99
county,Chautauqua County,driving,NA,New York,United States,2020-08-17,213.48
county,Chautauqua County,driving,NA,New York,United States,2020-08-18,220.77
county,Chautauqua County,driving,NA,New York,United States,2020-08-19,211.71
county,Chautauqua County,driving,NA,New York,United States,2020-08-20,231.61
county,Chautauqua County,driving,NA,New York,United States,2020-08-21,272.15
county,Chautauqua County,driving,NA,New York,United States,2020-08-22,296.75
county,Chautauqua County,driving,NA,New York,United States,2020-08-23,228.92
county,Chautauqua County,driving,NA,New York,United States,2020-08-24,211.77
county,Chautauqua County,driving,NA,New York,United States,2020-08-25,203.51
county,Chautauqua County,driving,NA,New York,United States,2020-08-26,199.61
county,Chautauqua County,driving,NA,New York,United States,2020-08-27,200.31
county,Chautauqua County,driving,NA,New York,United States,2020-08-28,231.7
county,Chautauqua County,driving,NA,New York,United States,2020-08-29,230.83
county,Chautauqua County,driving,NA,New York,United States,2020-08-30,197.35
county,Chautauqua County,driving,NA,New York,United States,2020-08-31,186.91
county,Chautauqua County,driving,NA,New York,United States,2020-09-01,191.12
county,Chautauqua County,driving,NA,New York,United States,2020-09-02,185.89
county,Chautauqua County,driving,NA,New York,United States,2020-09-03,210.06
county,Chautauqua County,driving,NA,New York,United States,2020-09-04,267.67
county,Chautauqua County,driving,NA,New York,United States,2020-09-05,276.62
county,Chautauqua County,driving,NA,New York,United States,2020-09-06,238.41
county,Chautauqua County,driving,NA,New York,United States,2020-09-07,179.07
county,Chautauqua County,driving,NA,New York,United States,2020-09-08,180.78
county,Chautauqua County,driving,NA,New York,United States,2020-09-09,186.62
county,Chautauqua County,driving,NA,New York,United States,2020-09-10,182.7
county,Chautauqua County,driving,NA,New York,United States,2020-09-11,230.95
county,Chautauqua County,driving,NA,New York,United States,2020-09-12,232.32
county,Chautauqua County,driving,NA,New York,United States,2020-09-13,160.62
county,Chautauqua County,driving,NA,New York,United States,2020-09-14,166.19
county,Chautauqua County,driving,NA,New York,United States,2020-09-15,168.87
county,Chautauqua County,driving,NA,New York,United States,2020-09-16,177.31
county,Chautauqua County,driving,NA,New York,United States,2020-09-17,188.38
county,Chemung County,driving,NA,New York,United States,2020-01-13,100
county,Chemung County,driving,NA,New York,United States,2020-01-14,98.82
county,Chemung County,driving,NA,New York,United States,2020-01-15,95.49
county,Chemung County,driving,NA,New York,United States,2020-01-16,100.85
county,Chemung County,driving,NA,New York,United States,2020-01-17,124.42
county,Chemung County,driving,NA,New York,United States,2020-01-18,91.88
county,Chemung County,driving,NA,New York,United States,2020-01-19,87.85
county,Chemung County,driving,NA,New York,United States,2020-01-20,94.84
county,Chemung County,driving,NA,New York,United States,2020-01-21,98.51
county,Chemung County,driving,NA,New York,United States,2020-01-22,107.02
county,Chemung County,driving,NA,New York,United States,2020-01-23,103.04
county,Chemung County,driving,NA,New York,United States,2020-01-24,118.78
county,Chemung County,driving,NA,New York,United States,2020-01-25,107.54
county,Chemung County,driving,NA,New York,United States,2020-01-26,86.68
county,Chemung County,driving,NA,New York,United States,2020-01-27,95.94
county,Chemung County,driving,NA,New York,United States,2020-01-28,98.03
county,Chemung County,driving,NA,New York,United States,2020-01-29,95.5
county,Chemung County,driving,NA,New York,United States,2020-01-30,101.08
county,Chemung County,driving,NA,New York,United States,2020-01-31,120.27
county,Chemung County,driving,NA,New York,United States,2020-02-01,130.55
county,Chemung County,driving,NA,New York,United States,2020-02-02,85.38
county,Chemung County,driving,NA,New York,United States,2020-02-03,93.39
county,Chemung County,driving,NA,New York,United States,2020-02-04,94.42
county,Chemung County,driving,NA,New York,United States,2020-02-05,96.47
county,Chemung County,driving,NA,New York,United States,2020-02-06,89.08
county,Chemung County,driving,NA,New York,United States,2020-02-07,84.8
county,Chemung County,driving,NA,New York,United States,2020-02-08,108.1
county,Chemung County,driving,NA,New York,United States,2020-02-09,89.03
county,Chemung County,driving,NA,New York,United States,2020-02-10,94.89
county,Chemung County,driving,NA,New York,United States,2020-02-11,100.22
county,Chemung County,driving,NA,New York,United States,2020-02-12,104.29
county,Chemung County,driving,NA,New York,United States,2020-02-13,103.15
county,Chemung County,driving,NA,New York,United States,2020-02-14,132.46
county,Chemung County,driving,NA,New York,United States,2020-02-15,121
county,Chemung County,driving,NA,New York,United States,2020-02-16,94.86
county,Chemung County,driving,NA,New York,United States,2020-02-17,105.44
county,Chemung County,driving,NA,New York,United States,2020-02-18,102.18
county,Chemung County,driving,NA,New York,United States,2020-02-19,103.87
county,Chemung County,driving,NA,New York,United States,2020-02-20,104.61
county,Chemung County,driving,NA,New York,United States,2020-02-21,123.06
county,Chemung County,driving,NA,New York,United States,2020-02-22,129.83
county,Chemung County,driving,NA,New York,United States,2020-02-23,96.94
county,Chemung County,driving,NA,New York,United States,2020-02-24,98.34
county,Chemung County,driving,NA,New York,United States,2020-02-25,100.97
county,Chemung County,driving,NA,New York,United States,2020-02-26,105.96
county,Chemung County,driving,NA,New York,United States,2020-02-27,98.98
county,Chemung County,driving,NA,New York,United States,2020-02-28,130.28
county,Chemung County,driving,NA,New York,United States,2020-02-29,135.64
county,Chemung County,driving,NA,New York,United States,2020-03-01,102.92
county,Chemung County,driving,NA,New York,United States,2020-03-02,109.69
county,Chemung County,driving,NA,New York,United States,2020-03-03,109.73
county,Chemung County,driving,NA,New York,United States,2020-03-04,105.83
county,Chemung County,driving,NA,New York,United States,2020-03-05,114.56
county,Chemung County,driving,NA,New York,United States,2020-03-06,127.87
county,Chemung County,driving,NA,New York,United States,2020-03-07,136.54
county,Chemung County,driving,NA,New York,United States,2020-03-08,100.97
county,Chemung County,driving,NA,New York,United States,2020-03-09,107.98
county,Chemung County,driving,NA,New York,United States,2020-03-10,103.5
county,Chemung County,driving,NA,New York,United States,2020-03-11,105.42
county,Chemung County,driving,NA,New York,United States,2020-03-12,105.52
county,Chemung County,driving,NA,New York,United States,2020-03-13,116.24
county,Chemung County,driving,NA,New York,United States,2020-03-14,109.64
county,Chemung County,driving,NA,New York,United States,2020-03-15,78.03
county,Chemung County,driving,NA,New York,United States,2020-03-16,89.25
county,Chemung County,driving,NA,New York,United States,2020-03-17,82.27
county,Chemung County,driving,NA,New York,United States,2020-03-18,78.53
county,Chemung County,driving,NA,New York,United States,2020-03-19,75.77
county,Chemung County,driving,NA,New York,United States,2020-03-20,80.99
county,Chemung County,driving,NA,New York,United States,2020-03-21,68.12
county,Chemung County,driving,NA,New York,United States,2020-03-22,49.67
county,Chemung County,driving,NA,New York,United States,2020-03-23,52.13
county,Chemung County,driving,NA,New York,United States,2020-03-24,57.9
county,Chemung County,driving,NA,New York,United States,2020-03-25,60.08
county,Chemung County,driving,NA,New York,United States,2020-03-26,68.97
county,Chemung County,driving,NA,New York,United States,2020-03-27,73.86
county,Chemung County,driving,NA,New York,United States,2020-03-28,59.53
county,Chemung County,driving,NA,New York,United States,2020-03-29,50.74
county,Chemung County,driving,NA,New York,United States,2020-03-30,59.87
county,Chemung County,driving,NA,New York,United States,2020-03-31,64.62
county,Chemung County,driving,NA,New York,United States,2020-04-01,65.39
county,Chemung County,driving,NA,New York,United States,2020-04-02,64.56
county,Chemung County,driving,NA,New York,United States,2020-04-03,75.03
county,Chemung County,driving,NA,New York,United States,2020-04-04,65.2
county,Chemung County,driving,NA,New York,United States,2020-04-05,55.2
county,Chemung County,driving,NA,New York,United States,2020-04-06,72.54
county,Chemung County,driving,NA,New York,United States,2020-04-07,69.58
county,Chemung County,driving,NA,New York,United States,2020-04-08,72.54
county,Chemung County,driving,NA,New York,United States,2020-04-09,68.23
county,Chemung County,driving,NA,New York,United States,2020-04-10,69.01
county,Chemung County,driving,NA,New York,United States,2020-04-11,69.53
county,Chemung County,driving,NA,New York,United States,2020-04-12,40.61
county,Chemung County,driving,NA,New York,United States,2020-04-13,60.83
county,Chemung County,driving,NA,New York,United States,2020-04-14,70.34
county,Chemung County,driving,NA,New York,United States,2020-04-15,82.29
county,Chemung County,driving,NA,New York,United States,2020-04-16,75.17
county,Chemung County,driving,NA,New York,United States,2020-04-17,89.15
county,Chemung County,driving,NA,New York,United States,2020-04-18,76.13
county,Chemung County,driving,NA,New York,United States,2020-04-19,68.57
county,Chemung County,driving,NA,New York,United States,2020-04-20,76.58
county,Chemung County,driving,NA,New York,United States,2020-04-21,76.18
county,Chemung County,driving,NA,New York,United States,2020-04-22,79.37
county,Chemung County,driving,NA,New York,United States,2020-04-23,86.49
county,Chemung County,driving,NA,New York,United States,2020-04-24,91.99
county,Chemung County,driving,NA,New York,United States,2020-04-25,98.42
county,Chemung County,driving,NA,New York,United States,2020-04-26,68.06
county,Chemung County,driving,NA,New York,United States,2020-04-27,85.5
county,Chemung County,driving,NA,New York,United States,2020-04-28,86.49
county,Chemung County,driving,NA,New York,United States,2020-04-29,92.99
county,Chemung County,driving,NA,New York,United States,2020-04-30,91.02
county,Chemung County,driving,NA,New York,United States,2020-05-01,107.88
county,Chemung County,driving,NA,New York,United States,2020-05-02,101.46
county,Chemung County,driving,NA,New York,United States,2020-05-03,83.73
county,Chemung County,driving,NA,New York,United States,2020-05-04,92.87
county,Chemung County,driving,NA,New York,United States,2020-05-05,94.28
county,Chemung County,driving,NA,New York,United States,2020-05-06,91.99
county,Chemung County,driving,NA,New York,United States,2020-05-07,99.51
county,Chemung County,driving,NA,New York,United States,2020-05-08,110.13
county,Chemung County,driving,NA,New York,United States,2020-05-09,94.8
county,Chemung County,driving,NA,New York,United States,2020-05-10,80.71
county,Chemung County,driving,NA,New York,United States,2020-05-11,NA
county,Chemung County,driving,NA,New York,United States,2020-05-12,NA
county,Chemung County,driving,NA,New York,United States,2020-05-13,107.12
county,Chemung County,driving,NA,New York,United States,2020-05-14,109.01
county,Chemung County,driving,NA,New York,United States,2020-05-15,122.13
county,Chemung County,driving,NA,New York,United States,2020-05-16,122.73
county,Chemung County,driving,NA,New York,United States,2020-05-17,94.94
county,Chemung County,driving,NA,New York,United States,2020-05-18,114.2
county,Chemung County,driving,NA,New York,United States,2020-05-19,117.63
county,Chemung County,driving,NA,New York,United States,2020-05-20,122.68
county,Chemung County,driving,NA,New York,United States,2020-05-21,130.13
county,Chemung County,driving,NA,New York,United States,2020-05-22,142.74
county,Chemung County,driving,NA,New York,United States,2020-05-23,120.56
county,Chemung County,driving,NA,New York,United States,2020-05-24,104.4
county,Chemung County,driving,NA,New York,United States,2020-05-25,101.16
county,Chemung County,driving,NA,New York,United States,2020-05-26,124.66
county,Chemung County,driving,NA,New York,United States,2020-05-27,132.21
county,Chemung County,driving,NA,New York,United States,2020-05-28,128.56
county,Chemung County,driving,NA,New York,United States,2020-05-29,151.77
county,Chemung County,driving,NA,New York,United States,2020-05-30,140.11
county,Chemung County,driving,NA,New York,United States,2020-05-31,112.37
county,Chemung County,driving,NA,New York,United States,2020-06-01,123.59
county,Chemung County,driving,NA,New York,United States,2020-06-02,138.65
county,Chemung County,driving,NA,New York,United States,2020-06-03,133.18
county,Chemung County,driving,NA,New York,United States,2020-06-04,144.34
county,Chemung County,driving,NA,New York,United States,2020-06-05,171.94
county,Chemung County,driving,NA,New York,United States,2020-06-06,150.14
county,Chemung County,driving,NA,New York,United States,2020-06-07,117.19
county,Chemung County,driving,NA,New York,United States,2020-06-08,135.53
county,Chemung County,driving,NA,New York,United States,2020-06-09,140.8
county,Chemung County,driving,NA,New York,United States,2020-06-10,157.71
county,Chemung County,driving,NA,New York,United States,2020-06-11,154.04
county,Chemung County,driving,NA,New York,United States,2020-06-12,174.01
county,Chemung County,driving,NA,New York,United States,2020-06-13,165.14
county,Chemung County,driving,NA,New York,United States,2020-06-14,133.59
county,Chemung County,driving,NA,New York,United States,2020-06-15,152.68
county,Chemung County,driving,NA,New York,United States,2020-06-16,152.59
county,Chemung County,driving,NA,New York,United States,2020-06-17,158.78
county,Chemung County,driving,NA,New York,United States,2020-06-18,165.52
county,Chemung County,driving,NA,New York,United States,2020-06-19,181.19
county,Chemung County,driving,NA,New York,United States,2020-06-20,167.85
county,Chemung County,driving,NA,New York,United States,2020-06-21,133.59
county,Chemung County,driving,NA,New York,United States,2020-06-22,152.29
county,Chemung County,driving,NA,New York,United States,2020-06-23,165.11
county,Chemung County,driving,NA,New York,United States,2020-06-24,173.57
county,Chemung County,driving,NA,New York,United States,2020-06-25,180.53
county,Chemung County,driving,NA,New York,United States,2020-06-26,190.88
county,Chemung County,driving,NA,New York,United States,2020-06-27,173.39
county,Chemung County,driving,NA,New York,United States,2020-06-28,156.32
county,Chemung County,driving,NA,New York,United States,2020-06-29,171.85
county,Chemung County,driving,NA,New York,United States,2020-06-30,165.2
county,Chemung County,driving,NA,New York,United States,2020-07-01,177.46
county,Chemung County,driving,NA,New York,United States,2020-07-02,195.33
county,Chemung County,driving,NA,New York,United States,2020-07-03,192.21
county,Chemung County,driving,NA,New York,United States,2020-07-04,141.36
county,Chemung County,driving,NA,New York,United States,2020-07-05,148.07
county,Chemung County,driving,NA,New York,United States,2020-07-06,166.68
county,Chemung County,driving,NA,New York,United States,2020-07-07,170.58
county,Chemung County,driving,NA,New York,United States,2020-07-08,169.94
county,Chemung County,driving,NA,New York,United States,2020-07-09,180.6
county,Chemung County,driving,NA,New York,United States,2020-07-10,194.08
county,Chemung County,driving,NA,New York,United States,2020-07-11,187.98
county,Chemung County,driving,NA,New York,United States,2020-07-12,148.26
county,Chemung County,driving,NA,New York,United States,2020-07-13,175
county,Chemung County,driving,NA,New York,United States,2020-07-14,175.38
county,Chemung County,driving,NA,New York,United States,2020-07-15,180.96
county,Chemung County,driving,NA,New York,United States,2020-07-16,184.23
county,Chemung County,driving,NA,New York,United States,2020-07-17,205.27
county,Chemung County,driving,NA,New York,United States,2020-07-18,192.82
county,Chemung County,driving,NA,New York,United States,2020-07-19,153.39
county,Chemung County,driving,NA,New York,United States,2020-07-20,170.5
county,Chemung County,driving,NA,New York,United States,2020-07-21,166.52
county,Chemung County,driving,NA,New York,United States,2020-07-22,171.55
county,Chemung County,driving,NA,New York,United States,2020-07-23,168.01
county,Chemung County,driving,NA,New York,United States,2020-07-24,208.24
county,Chemung County,driving,NA,New York,United States,2020-07-25,186.11
county,Chemung County,driving,NA,New York,United States,2020-07-26,157.23
county,Chemung County,driving,NA,New York,United States,2020-07-27,165.74
county,Chemung County,driving,NA,New York,United States,2020-07-28,172.52
county,Chemung County,driving,NA,New York,United States,2020-07-29,180.55
county,Chemung County,driving,NA,New York,United States,2020-07-30,183.93
county,Chemung County,driving,NA,New York,United States,2020-07-31,207.08
county,Chemung County,driving,NA,New York,United States,2020-08-01,195.11
county,Chemung County,driving,NA,New York,United States,2020-08-02,147.48
county,Chemung County,driving,NA,New York,United States,2020-08-03,169.86
county,Chemung County,driving,NA,New York,United States,2020-08-04,172.07
county,Chemung County,driving,NA,New York,United States,2020-08-05,176.32
county,Chemung County,driving,NA,New York,United States,2020-08-06,189.39
county,Chemung County,driving,NA,New York,United States,2020-08-07,205.66
county,Chemung County,driving,NA,New York,United States,2020-08-08,190.64
county,Chemung County,driving,NA,New York,United States,2020-08-09,172.45
county,Chemung County,driving,NA,New York,United States,2020-08-10,173.32
county,Chemung County,driving,NA,New York,United States,2020-08-11,177.34
county,Chemung County,driving,NA,New York,United States,2020-08-12,181.1
county,Chemung County,driving,NA,New York,United States,2020-08-13,183.65
county,Chemung County,driving,NA,New York,United States,2020-08-14,212.68
county,Chemung County,driving,NA,New York,United States,2020-08-15,204.92
county,Chemung County,driving,NA,New York,United States,2020-08-16,160.6
county,Chemung County,driving,NA,New York,United States,2020-08-17,175.69
county,Chemung County,driving,NA,New York,United States,2020-08-18,177.6
county,Chemung County,driving,NA,New York,United States,2020-08-19,181.94
county,Chemung County,driving,NA,New York,United States,2020-08-20,182.15
county,Chemung County,driving,NA,New York,United States,2020-08-21,206.52
county,Chemung County,driving,NA,New York,United States,2020-08-22,203.9
county,Chemung County,driving,NA,New York,United States,2020-08-23,157.85
county,Chemung County,driving,NA,New York,United States,2020-08-24,167.98
county,Chemung County,driving,NA,New York,United States,2020-08-25,166.83
county,Chemung County,driving,NA,New York,United States,2020-08-26,182.92
county,Chemung County,driving,NA,New York,United States,2020-08-27,178.76
county,Chemung County,driving,NA,New York,United States,2020-08-28,200.38
county,Chemung County,driving,NA,New York,United States,2020-08-29,188.29
county,Chemung County,driving,NA,New York,United States,2020-08-30,157.48
county,Chemung County,driving,NA,New York,United States,2020-08-31,167.99
county,Chemung County,driving,NA,New York,United States,2020-09-01,168.59
county,Chemung County,driving,NA,New York,United States,2020-09-02,172.08
county,Chemung County,driving,NA,New York,United States,2020-09-03,185.3
county,Chemung County,driving,NA,New York,United States,2020-09-04,211.38
county,Chemung County,driving,NA,New York,United States,2020-09-05,204.12
county,Chemung County,driving,NA,New York,United States,2020-09-06,156.63
county,Chemung County,driving,NA,New York,United States,2020-09-07,147.48
county,Chemung County,driving,NA,New York,United States,2020-09-08,157.7
county,Chemung County,driving,NA,New York,United States,2020-09-09,162.85
county,Chemung County,driving,NA,New York,United States,2020-09-10,162.08
county,Chemung County,driving,NA,New York,United States,2020-09-11,191.61
county,Chemung County,driving,NA,New York,United States,2020-09-12,187.79
county,Chemung County,driving,NA,New York,United States,2020-09-13,142.81
county,Chemung County,driving,NA,New York,United States,2020-09-14,163.35
county,Chemung County,driving,NA,New York,United States,2020-09-15,154.76
county,Chemung County,driving,NA,New York,United States,2020-09-16,156.25
county,Chemung County,driving,NA,New York,United States,2020-09-17,165.92
county,Chenango County,driving,NA,New York,United States,2020-01-13,100
county,Chenango County,driving,NA,New York,United States,2020-01-14,115.49
county,Chenango County,driving,NA,New York,United States,2020-01-15,126.14
county,Chenango County,driving,NA,New York,United States,2020-01-16,111.81
county,Chenango County,driving,NA,New York,United States,2020-01-17,141.57
county,Chenango County,driving,NA,New York,United States,2020-01-18,99.21
county,Chenango County,driving,NA,New York,United States,2020-01-19,92.86
county,Chenango County,driving,NA,New York,United States,2020-01-20,113.65
county,Chenango County,driving,NA,New York,United States,2020-01-21,110.08
county,Chenango County,driving,NA,New York,United States,2020-01-22,109.82
county,Chenango County,driving,NA,New York,United States,2020-01-23,116.64
county,Chenango County,driving,NA,New York,United States,2020-01-24,127.61
county,Chenango County,driving,NA,New York,United States,2020-01-25,119.32
county,Chenango County,driving,NA,New York,United States,2020-01-26,99.58
county,Chenango County,driving,NA,New York,United States,2020-01-27,108.56
county,Chenango County,driving,NA,New York,United States,2020-01-28,111.02
county,Chenango County,driving,NA,New York,United States,2020-01-29,108.5
county,Chenango County,driving,NA,New York,United States,2020-01-30,108.24
county,Chenango County,driving,NA,New York,United States,2020-01-31,129.24
county,Chenango County,driving,NA,New York,United States,2020-02-01,130.5
county,Chenango County,driving,NA,New York,United States,2020-02-02,86.67
county,Chenango County,driving,NA,New York,United States,2020-02-03,112.13
county,Chenango County,driving,NA,New York,United States,2020-02-04,98.85
county,Chenango County,driving,NA,New York,United States,2020-02-05,104.57
county,Chenango County,driving,NA,New York,United States,2020-02-06,109.66
county,Chenango County,driving,NA,New York,United States,2020-02-07,93.02
county,Chenango County,driving,NA,New York,United States,2020-02-08,130.97
county,Chenango County,driving,NA,New York,United States,2020-02-09,102.41
county,Chenango County,driving,NA,New York,United States,2020-02-10,105.83
county,Chenango County,driving,NA,New York,United States,2020-02-11,114.75
county,Chenango County,driving,NA,New York,United States,2020-02-12,113.65
county,Chenango County,driving,NA,New York,United States,2020-02-13,116.96
county,Chenango County,driving,NA,New York,United States,2020-02-14,146.51
county,Chenango County,driving,NA,New York,United States,2020-02-15,160
county,Chenango County,driving,NA,New York,United States,2020-02-16,125.62
county,Chenango County,driving,NA,New York,United States,2020-02-17,127.14
county,Chenango County,driving,NA,New York,United States,2020-02-18,125.14
county,Chenango County,driving,NA,New York,United States,2020-02-19,118.48
county,Chenango County,driving,NA,New York,United States,2020-02-20,123.99
county,Chenango County,driving,NA,New York,United States,2020-02-21,150.13
county,Chenango County,driving,NA,New York,United States,2020-02-22,146.4
county,Chenango County,driving,NA,New York,United States,2020-02-23,122.83
county,Chenango County,driving,NA,New York,United States,2020-02-24,103.25
county,Chenango County,driving,NA,New York,United States,2020-02-25,114.23
county,Chenango County,driving,NA,New York,United States,2020-02-26,117.48
county,Chenango County,driving,NA,New York,United States,2020-02-27,111.92
county,Chenango County,driving,NA,New York,United States,2020-02-28,145.67
county,Chenango County,driving,NA,New York,United States,2020-02-29,143.88
county,Chenango County,driving,NA,New York,United States,2020-03-01,115.54
county,Chenango County,driving,NA,New York,United States,2020-03-02,115.8
county,Chenango County,driving,NA,New York,United States,2020-03-03,118.16
county,Chenango County,driving,NA,New York,United States,2020-03-04,120.79
county,Chenango County,driving,NA,New York,United States,2020-03-05,120.21
county,Chenango County,driving,NA,New York,United States,2020-03-06,147.98
county,Chenango County,driving,NA,New York,United States,2020-03-07,148.4
county,Chenango County,driving,NA,New York,United States,2020-03-08,122.73
county,Chenango County,driving,NA,New York,United States,2020-03-09,115.12
county,Chenango County,driving,NA,New York,United States,2020-03-10,113.81
county,Chenango County,driving,NA,New York,United States,2020-03-11,115.8
county,Chenango County,driving,NA,New York,United States,2020-03-12,112.86
county,Chenango County,driving,NA,New York,United States,2020-03-13,125.51
county,Chenango County,driving,NA,New York,United States,2020-03-14,117.95
county,Chenango County,driving,NA,New York,United States,2020-03-15,92.91
county,Chenango County,driving,NA,New York,United States,2020-03-16,108.35
county,Chenango County,driving,NA,New York,United States,2020-03-17,98.37
county,Chenango County,driving,NA,New York,United States,2020-03-18,90.45
county,Chenango County,driving,NA,New York,United States,2020-03-19,85.25
county,Chenango County,driving,NA,New York,United States,2020-03-20,87.61
county,Chenango County,driving,NA,New York,United States,2020-03-21,81.52
county,Chenango County,driving,NA,New York,United States,2020-03-22,62.05
county,Chenango County,driving,NA,New York,United States,2020-03-23,66.77
county,Chenango County,driving,NA,New York,United States,2020-03-24,67.09
county,Chenango County,driving,NA,New York,United States,2020-03-25,73.65
county,Chenango County,driving,NA,New York,United States,2020-03-26,78.43
county,Chenango County,driving,NA,New York,United States,2020-03-27,83.04
county,Chenango County,driving,NA,New York,United States,2020-03-28,76.17
county,Chenango County,driving,NA,New York,United States,2020-03-29,53.28
county,Chenango County,driving,NA,New York,United States,2020-03-30,67.56
county,Chenango County,driving,NA,New York,United States,2020-03-31,74.54
county,Chenango County,driving,NA,New York,United States,2020-04-01,74.07
county,Chenango County,driving,NA,New York,United States,2020-04-02,73.54
county,Chenango County,driving,NA,New York,United States,2020-04-03,83.57
county,Chenango County,driving,NA,New York,United States,2020-04-04,73.81
county,Chenango County,driving,NA,New York,United States,2020-04-05,63.73
county,Chenango County,driving,NA,New York,United States,2020-04-06,88.29
county,Chenango County,driving,NA,New York,United States,2020-04-07,84.72
county,Chenango County,driving,NA,New York,United States,2020-04-08,87.82
county,Chenango County,driving,NA,New York,United States,2020-04-09,83.2
county,Chenango County,driving,NA,New York,United States,2020-04-10,86.04
county,Chenango County,driving,NA,New York,United States,2020-04-11,94.07
county,Chenango County,driving,NA,New York,United States,2020-04-12,57.74
county,Chenango County,driving,NA,New York,United States,2020-04-13,75.7
county,Chenango County,driving,NA,New York,United States,2020-04-14,85.67
county,Chenango County,driving,NA,New York,United States,2020-04-15,88.82
county,Chenango County,driving,NA,New York,United States,2020-04-16,93.28
county,Chenango County,driving,NA,New York,United States,2020-04-17,101.36
county,Chenango County,driving,NA,New York,United States,2020-04-18,88.77
county,Chenango County,driving,NA,New York,United States,2020-04-19,83.83
county,Chenango County,driving,NA,New York,United States,2020-04-20,93.54
county,Chenango County,driving,NA,New York,United States,2020-04-21,97.8
county,Chenango County,driving,NA,New York,United States,2020-04-22,86.67
county,Chenango County,driving,NA,New York,United States,2020-04-23,101.42
county,Chenango County,driving,NA,New York,United States,2020-04-24,104.3
county,Chenango County,driving,NA,New York,United States,2020-04-25,109.4
county,Chenango County,driving,NA,New York,United States,2020-04-26,77.95
county,Chenango County,driving,NA,New York,United States,2020-04-27,102.41
county,Chenango County,driving,NA,New York,United States,2020-04-28,103.36
county,Chenango County,driving,NA,New York,United States,2020-04-29,107.45
county,Chenango County,driving,NA,New York,United States,2020-04-30,108.08
county,Chenango County,driving,NA,New York,United States,2020-05-01,122.99
county,Chenango County,driving,NA,New York,United States,2020-05-02,128.24
county,Chenango County,driving,NA,New York,United States,2020-05-03,102.73
county,Chenango County,driving,NA,New York,United States,2020-05-04,113.86
county,Chenango County,driving,NA,New York,United States,2020-05-05,114.12
county,Chenango County,driving,NA,New York,United States,2020-05-06,120.52
county,Chenango County,driving,NA,New York,United States,2020-05-07,121.57
county,Chenango County,driving,NA,New York,United States,2020-05-08,134.38
county,Chenango County,driving,NA,New York,United States,2020-05-09,125.2
county,Chenango County,driving,NA,New York,United States,2020-05-10,106.93
county,Chenango County,driving,NA,New York,United States,2020-05-11,NA
county,Chenango County,driving,NA,New York,United States,2020-05-12,NA
county,Chenango County,driving,NA,New York,United States,2020-05-13,139.06
county,Chenango County,driving,NA,New York,United States,2020-05-14,133.96
county,Chenango County,driving,NA,New York,United States,2020-05-15,147.98
county,Chenango County,driving,NA,New York,United States,2020-05-16,164.51
county,Chenango County,driving,NA,New York,United States,2020-05-17,133.39
county,Chenango County,driving,NA,New York,United States,2020-05-18,150.55
county,Chenango County,driving,NA,New York,United States,2020-05-19,140.73
county,Chenango County,driving,NA,New York,United States,2020-05-20,154.07
county,Chenango County,driving,NA,New York,United States,2020-05-21,159.69
county,Chenango County,driving,NA,New York,United States,2020-05-22,183.04
county,Chenango County,driving,NA,New York,United States,2020-05-23,165.09
county,Chenango County,driving,NA,New York,United States,2020-05-24,171.02
county,Chenango County,driving,NA,New York,United States,2020-05-25,135.64
county,Chenango County,driving,NA,New York,United States,2020-05-26,155.38
county,Chenango County,driving,NA,New York,United States,2020-05-27,155.01
county,Chenango County,driving,NA,New York,United States,2020-05-28,150.5
county,Chenango County,driving,NA,New York,United States,2020-05-29,159.84
county,Chenango County,driving,NA,New York,United States,2020-05-30,166.88
county,Chenango County,driving,NA,New York,United States,2020-05-31,136.22
county,Chenango County,driving,NA,New York,United States,2020-06-01,146.67
county,Chenango County,driving,NA,New York,United States,2020-06-02,145.67
county,Chenango County,driving,NA,New York,United States,2020-06-03,147.87
county,Chenango County,driving,NA,New York,United States,2020-06-04,169.66
county,Chenango County,driving,NA,New York,United States,2020-06-05,186.93
county,Chenango County,driving,NA,New York,United States,2020-06-06,180.42
county,Chenango County,driving,NA,New York,United States,2020-06-07,153.96
county,Chenango County,driving,NA,New York,United States,2020-06-08,161.89
county,Chenango County,driving,NA,New York,United States,2020-06-09,165.51
county,Chenango County,driving,NA,New York,United States,2020-06-10,152.97
