geo_type,region,transportation_type,alternative_name,sub-region,country,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17
county,Pierce County,transit,NA,Washington,United States,100,105.99,111.4,113.9,114.83,94.55,86.54,107.23,119.59,115.21,112.6,122.95,101.82,83.49,119.11,114.14,105.58,115.07,128.22,110.96,94.9,107.09,113.9,117.6,113.08,121.1,113.7,94.01,110.89,110.24,117.23,119.97,138.73,112.64,89.66,144.14,132.57,123.73,123.05,126.61,115,91.03,113.56,117.26,113.12,123.66,124.45,117.09,89.97,100.07,112.23,106.78,107.67,106.34,103.49,86.3,106.75,96.64,99.73,99.93,86.27,69.73,63.39,72.36,60.72,59.04,56.16,56.3,45.14,37.47,45.58,40.96,39.18,37.43,39.45,34.66,32.23,38.15,40.17,37.77,34.97,35.96,34.52,31.16,38.22,37.29,35.45,41.3,38.87,33.36,28.97,36.51,33.8,38.15,37.16,36.16,29.35,31.85,34.66,30.68,29.86,33.73,34.38,30.17,28.63,32.67,34.21,33.7,36.88,38.66,31.2,31.47,36.88,39.73,42.43,42.57,42.98,40.86,36.92,33.6,31.82,36.27,43.9,42.57,37.67,35.82,43.53,45.34,45.41,43.49,50.75,42.77,40.55,41.51,51.16,48.9,44.55,47.71,41.68,39.04,55.99,50.21,47.6,48.46,46.92,43.87,47.53,55.21,46.68,54.55,54.76,54.08,48.94,48.73,53.18,56.27,60.68,57.77,61.88,55.24,47.57,63.73,60.21,65.38,57.81,65.65,52.91,52.23,58.46,60.1,64.69,62.23,58.9,42.88,46.82,64.83,59.42,61.03,57.74,71.82,56.16,49.38,65.14,58.01,63.15,65.03,61.95,56.85,51.99,63.94,64.38,63.01,56.75,61.71,58.22,51.4,60.45,65.92,66.92,60.62,66.3,57.47,51.03,58.01,65.72,66.23,61.3,62.95,59.97,52.91,65.38,62.98,64.83,65.79,70.65,61.92,57.26,67.36,64.83,66.78,64.25,62.47,59.52,56.3,64.04,62.6,61.95,70.82,65.96,58.9,57.47,66.88,68.7,63.53,70.34,67.64,54.73,55.21,51.68,70.27,60.55,62.95,63.6,47.91,45.96,62.6,57.64,62.02,65.92
county,Pierce County,walking,NA,Washington,United States,100,102.95,105.41,113.71,132.61,149.98,105.05,118.79,125.52,112.71,114.2,143.2,161.25,102.08,112.6,114.13,113.43,130.57,167.58,191.44,112.23,113.16,112.4,112.61,116.58,148.05,171.64,117.13,115.63,121.84,122.03,134.52,202.4,163.43,124.29,152.22,135.22,131.64,146.12,170.51,190.39,106.23,117.84,126.56,129.67,144.39,162.36,175.94,115.54,114.01,119.89,125.46,135.87,144,153,109.58,119.13,117.08,107.05,119.68,115.44,113.91,90.14,105.38,96.33,92.32,101.47,105.45,92.47,71.68,73.28,74.41,70.41,65.28,75.09,70.39,60.38,70.18,74.59,79.72,75.79,82.89,80.12,64.86,88.32,84.67,90.3,95.37,104.58,83.34,66.18,86.62,96.43,103.65,96.75,104.23,82.62,75.49,97.13,84.77,84.47,91.12,105.86,89.12,80.66,92.64,95.42,104.57,98.48,120.04,89.17,87,100.62,115.19,112.15,114.5,139.12,132.87,105.35,100.38,96.67,128.36,140.39,155.85,140.65,130.82,146.47,148.45,152.37,154.42,176.61,150.42,128.29,120.06,146.93,166.96,167.98,180.02,131.96,118.08,174.08,155.71,157.56,150.33,182.01,166.43,145.03,158.78,153.37,165.46,170.36,190.15,181.16,144.84,158.48,175.54,191.67,203.1,222.01,187.8,155.05,199.42,194,190.05,194.85,227.34,190.29,161.46,189,181.52,178.86,193.25,209.11,164.73,153.35,180.31,180.97,189,194.07,222.54,194.19,150.73,184.17,192.44,201.55,204.08,207.01,205.73,169.86,193.47,187.89,190.17,188.64,207,208.8,173.06,192.27,190.84,202.62,206.01,219.18,203.92,173.19,189.44,207.95,206.18,205.15,221.89,202.62,176.96,192.74,193.64,194,209.15,230.46,205.9,170.73,190.1,202.33,197.83,204.32,231.14,213.38,181.36,186.89,204.25,202.87,208.06,241.14,206.26,165.19,188.92,199.95,203.68,216.59,235.89,199.62,177.81,166.33,202.48,191.7,191.15,207.2,185.8,137.39,168.29,177.29,194.35,193.64
county,Skagit County,driving,NA,Washington,United States,100,90.71,76.99,105.59,147.35,149.07,125.35,148.4,138.6,140.04,140.25,171.73,176.82,130.43,133.75,129.03,133.61,138.28,163.03,232.41,118.14,158.61,140.11,156.35,143.86,166.78,188.67,149.37,139.03,141.65,143.61,151.48,209.79,206.29,164.36,182.31,157.43,156.16,165.66,195.83,201.92,147.53,139.67,138.74,148.03,153.64,190.37,213.01,151.5,136.03,137.97,149.19,147.06,181.52,201.31,148.04,141.88,132.8,128.22,128.27,144.88,139.41,133.82,124.41,112.18,117.49,124.61,135.59,140.54,99.67,85.05,82.15,82.41,68.95,76.09,70.99,68.84,69.53,74.4,87.22,72.69,88.81,98.9,77.28,86.28,84.92,96.52,109.03,111.72,115.22,92.91,96.87,97.81,105.12,110.95,120.47,128.16,122.24,112.39,93.99,91.77,98.82,123.81,117.27,112.36,104.71,99.59,105.89,106.62,136.09,114.6,104.5,108.62,119.79,117.13,138.6,164.13,208.28,147.4,NA,NA,125.17,133.1,173.42,152.06,145.48,152.83,144.47,142.61,149.31,193.77,210.99,185.6,141.3,158.04,161.91,170.18,195.78,148.92,144.32,160.67,152.9,169.42,165.91,194.38,199.88,168.2,173.98,157.49,177.95,180.51,203.03,210.85,193.01,172.11,185.78,198.3,216.68,248.07,231.78,216.4,224.9,219.88,209.32,222.66,255.48,248.03,228.46,218.11,205.83,219.68,240.23,280.73,232.93,262.51,235.2,212.96,228.07,227.5,269.7,266.2,235.61,232.68,231.3,248.31,245.92,286.75,320.2,265,252.75,250.15,232.78,233.97,279.12,436.38,288.37,249.38,245.69,250.59,264.96,295.78,316.66,274.29,246.61,243.92,308.87,244.95,285.19,292.18,284.9,243.71,237.04,248.12,253.43,308.92,327.4,299.61,250.96,242.23,246.64,242.82,276.4,304.13,265.89,239.71,240.38,237.83,246.91,299.62,302.28,253.6,226.52,234.65,234.25,250.64,298.77,306.04,295.49,283.72,231.04,233.79,233.27,251.75,240.12,192,206.14,194.79,203.98,203.3
county,Snohomish County,driving,NA,Washington,United States,100,92.2,101.62,128.26,154.89,149.12,109.83,135.82,156.91,156.14,156.77,167.65,159.11,118.1,137.91,151.56,145.68,148.96,173.21,164.28,107.43,144.75,142.79,160.37,174.48,180.38,163.48,126.22,142.82,148.41,148.39,159.5,193.21,162.04,127.96,156.98,153.98,154.17,157.32,173.14,165.64,120.87,138.73,147.48,151.63,155.41,177.11,169.74,123.49,136.68,138.72,147.38,137.32,149.71,140.4,106.2,129.92,126.12,122.44,116.36,124.53,110.3,92.83,101.43,93.45,92.37,94.49,101.49,87.76,65.05,73.17,68.03,66.9,60.44,65.64,57.27,52.92,61.38,63.3,65.89,64.74,71.11,67.98,56.09,67.36,68.69,71.7,76.26,82.7,77.22,54.72,70.47,74.44,81.02,83.57,90.63,79.75,72.09,81.69,76.57,77.1,80.98,94.2,87.67,72.9,81.16,84.24,86.45,89.74,104.44,90.16,77.5,92.42,98.61,95.61,107.06,124.51,125.1,97.15,NA,NA,111.45,112.14,135.09,119.41,102.44,117.94,120.87,119.21,122.53,145.36,136.21,117.91,103.17,125.55,135.38,135.34,153.22,120.65,106.48,132.24,127.59,134.08,138.41,154.32,145.91,124.29,135.25,132.91,146.04,148.04,163.13,151.99,133.95,141.09,149.16,158.21,168.42,193.79,172.45,137.72,166.77,166.28,167.41,179.17,192.26,167.52,148.97,165.73,164.29,170.66,183.69,189.47,141.85,144.54,161.61,159.83,168.98,171.53,200.65,183.06,147.52,168.27,176.25,179.21,177.92,195.65,199.07,168.68,177.34,176.74,169.3,176.01,200.36,199.48,168.55,177.22,179.76,179.37,186.61,215.04,192.2,162.56,174.8,182.81,185.34,177.47,206.68,186.45,171.87,175.94,175.07,177.94,186.65,212.78,207.28,176.68,177.5,175.75,180.5,181.95,202.19,192.99,163.71,171.29,176.88,184.09,188.47,211.09,193.2,166.74,169.35,177.06,176.13,185.79,215.1,187.49,161.39,165.37,171.67,170.22,176.75,195.19,167.65,132.25,168.57,159.15,163.22,165.92
county,Snohomish County,transit,NA,Washington,United States,100,91.55,85,82.69,83.51,72.36,62.46,76.45,88.51,88.56,81.53,87.91,68.1,61.18,89.57,87.38,85.19,89.96,94.77,69.76,59.23,78.93,73.66,74.98,79.46,77.53,66.87,66.05,80.38,78.18,78.95,83.19,87.17,73.95,63.74,88.9,89.41,87.07,87.31,88.18,76.14,65.74,80.09,78.47,82.86,84.06,88.78,72.41,62.63,72.72,72.36,73.56,73.46,68.5,64.77,49.99,65.25,63.04,57.77,60.03,59.31,45.97,40.74,47.82,39.97,37.42,33.78,35.3,32.22,27.19,28.56,26.75,24.83,21.05,22.56,21.21,20.37,21.53,22.8,23.16,23.69,23.77,19.77,18.83,23.14,21.72,22.37,23.36,22.59,20.76,16.73,26.56,25.11,24.27,23.86,23.48,22.18,20.08,24.87,21.84,21.31,24.37,24.99,20.37,21.98,24.66,23.81,26.15,24.51,24.49,21.26,20.44,29.26,30.07,27.28,30.44,30.56,29.38,27.16,26.66,22.8,29.91,28.89,31.13,27.06,26.46,35.47,30.92,29.4,28.65,28.92,28.97,29.06,24.71,31.95,34.02,35.61,35.76,26.92,30.63,34.51,33.9,32.15,35.13,34.53,30.99,32.34,34.43,40.36,37.59,40,39.68,34.87,34.02,37.32,41.9,41.1,47,44.57,40.16,35.83,47.6,42.72,47.1,47.15,48.35,37.56,36.84,45.39,40.38,42.07,44.96,47.32,36.6,35.11,44.21,38.98,42.72,41.3,43.78,39.15,34.55,42.14,44.52,42.64,43.05,42.23,44.62,36.65,44.11,47.15,45.41,39.63,41.58,40.81,39.06,44.5,43.2,40.81,43.44,40.98,42.28,38.55,45.49,42.74,48.59,43.44,44.93,41.99,36.67,48.11,47.97,44.09,44.76,41.85,43.8,37.68,43.78,46.95,45.85,42.93,40.69,41.9,38.53,45.77,49.1,49.67,42.88,43.1,43.17,34.82,45.22,43.66,42.69,46.01,50.61,43.03,35.32,44.57,44.4,44.06,44.74,42.81,33.49,31.78,41.87,38.91,42.26,45.68
county,Snohomish County,walking,NA,Washington,United States,100,101.92,97.03,109.58,120.11,136.37,100.89,114.92,111.68,109.5,111.74,138.31,150.15,103.29,116.76,109.58,113.69,110.43,136.83,140.11,92.66,115.85,104,107.68,113.79,147.5,146.55,108.43,113.83,111.87,116.66,118.13,150.31,143.78,118.05,131.86,126.64,129.9,135.48,151.34,155.73,101.44,112.71,118.21,120.09,122.05,143.91,159.31,109.86,100.38,105.26,113.91,109.46,117.22,135.68,96.62,106.91,101.76,109.38,98.18,101.03,100.42,90.58,98.52,89.77,94.48,87.08,94.52,87.81,68.36,76.69,68.16,69.64,63.29,68.51,63.23,67.76,62.97,62.91,72.75,64.02,65.25,73.12,70.33,82.15,80.19,85.32,83.79,86.84,84.25,74.47,78.55,85.73,84.7,84.92,93.49,82.51,79.08,87.22,73.86,72.59,82.8,92.22,97.82,76.63,83.57,82.39,89.41,91,107.54,85.69,82.86,90.64,99.94,96.83,113.5,121.51,121.18,101.17,94.99,87.16,114.17,115.61,149.52,119.43,116.37,133.21,125.03,117.89,128.2,151.32,137.5,129.94,108.41,136.08,141.96,142.13,162.26,111.56,113.62,144.15,125.47,133.03,150.39,155.08,159.23,136.39,136.35,131.17,154.28,152.56,159.69,151.85,144.73,141.94,160.58,168,174.15,194.99,190.01,143.8,178.49,176.57,191.45,197.15,206.15,161.23,157.49,161.27,169.8,159.83,177.1,183.14,153.35,144.49,168.65,157.47,171.68,175.34,199.51,182.62,155.39,165.01,164.48,175.78,181.14,185.18,201.96,159.69,179.93,171.76,161.86,169.31,198.5,196.26,163.33,177.74,178.27,180.8,179.7,206.69,190.01,163.98,176.37,190.2,188.32,166.83,203.62,191.19,171.21,171.52,183.02,186.7,195.09,210.23,198,178.39,190.96,182.96,182.09,185.59,202.57,194.26,178.47,174.73,186.44,189.89,192.14,213.3,203.38,181.24,170.53,196.95,192.02,181.04,211.83,195.57,172.97,164.46,174.61,174.95,172.47,202.97,183.16,153.51,157.67,165.21,173.07,172.83
county,Spokane County,driving,NA,Washington,United States,100,111.86,112.18,107.02,125.47,110.49,85.95,102.65,108.64,106.71,110.34,130.9,130.26,89.8,104.55,105.89,108.03,113.27,131.59,127.9,83.83,105.67,123.43,107.23,115.37,135.79,133.72,97.03,109.52,113.32,119.15,125.24,154.76,146.83,107.65,120.5,115.68,117.79,124.54,144.62,144.92,98.48,109.34,115.61,121.39,125.25,153.19,152.8,103.7,113.35,118.31,124.01,128.83,151.56,139.62,99.81,114.54,119.02,112.78,111.73,116.68,88.69,68.61,88.94,83.83,84.08,85.49,92.8,77.18,58.52,71.07,68.21,61.85,58.89,62.84,53.58,44.71,57.74,59.18,62.53,63.94,68.75,60.1,46.81,64.41,66.67,69.57,71.85,82.14,70.44,44.24,70.26,71.52,80.99,83.28,90.23,79.74,63.98,81.95,82.32,81.26,85.7,94.64,83.47,70.42,86.44,90.04,92.67,95.54,108.93,91.85,74.62,97.66,102.12,91.79,106.3,122.4,108.92,82.82,NA,NA,108.33,112.13,129.81,115.29,86.68,114.06,121.88,115.72,126.87,139.87,120.48,98.98,101.35,130.67,134.7,139.84,156.04,126.39,103.2,133.49,133.63,142.43,145.2,161.84,149.48,113.77,141.5,141.95,152.91,154.38,169.21,147.45,122.11,147.99,151.82,161.01,167.77,187.34,164.06,122.31,162.75,167.2,168.2,178.44,191.41,165.93,132.53,162.85,165.67,170.55,181.14,170.4,117.7,126.74,163.25,166.24,173.38,178.03,195.32,175.23,140.5,167.08,168.69,175.22,177.67,192.57,167.45,138.84,168.42,168.68,175.18,178.4,194.18,169.81,141.02,169.24,172.39,175.82,179.27,199.97,172.98,145.64,175.01,180.98,181.14,181.5,200.5,173.07,145.58,175.66,175.27,174.64,183.39,206.19,178.39,149.13,174.71,175.69,177.62,186.55,204.16,180.15,147.11,171.43,176.45,183.41,192.73,209.55,184.26,153.06,175.75,177.72,180.11,190.04,213.96,181.8,149.91,186.96,185.18,176.64,181.75,209.08,164.32,119.15,150.73,153.4,160.35,166.58
county,Spokane County,transit,NA,Washington,United States,100,95.83,93.34,87.77,90.81,60.79,52.32,65.18,82.29,78.46,75.42,81.87,63.95,54.55,69.6,74.28,66.4,77.15,79.01,69.18,62.77,72.72,79.26,98.06,72.81,84.27,67.16,53.92,74.37,80.82,77.74,80.56,72.3,69.48,58.6,72.68,77.57,78.12,82.21,80.61,67.54,51.6,75.3,69.18,73.9,72.68,87.56,70.4,49.66,71.8,72.3,80.65,74.45,85.08,64.17,54.13,67.71,75.55,67.71,66.36,67.58,51.94,36.89,51.69,36.09,39.97,36.21,33.14,27.61,23.44,25.34,23.99,23.52,23.1,24.7,22.55,19.86,24.75,19.69,21.16,29.13,27.53,21.12,19.6,25.34,23.82,25.04,26.52,25.55,27.95,18.21,22.3,25.17,25.34,25.55,28.96,25.93,22.98,35.33,29.22,23.9,23.95,24.45,23.86,22.77,23.69,29.05,27.91,27.28,27.61,23.1,19.14,34.53,35.62,25.67,32,30.06,27.87,23.27,26.05,23.78,26.56,27.74,31.83,31.07,25.46,37.69,30.31,29.51,32.93,37.52,30.52,30.44,27.78,42.16,40.68,46.75,45.19,36.8,28.5,41.36,38.87,42.54,41.06,41.86,43.76,36.76,40.47,40.56,46.42,42.96,47.39,40.64,39.33,43.97,44.56,53.79,56.79,50,42.88,40.98,55.14,51.73,54.93,57.72,52.07,47.77,33.52,48.48,49.41,48.4,42.92,40.85,28.75,32.42,44.69,45.28,41.69,43.72,46.8,39.63,34.23,46.33,47.3,43.38,43.68,42.28,38.2,34.57,42.16,41.61,43.76,39.71,49.87,40.81,33.73,42.75,43.25,45.36,39.33,46.88,39.76,33.73,47.77,46.37,43.04,47.39,43.09,40.39,34.74,46.63,37.35,40.01,39.63,44.9,39.38,32.59,45.19,39.97,43.72,51.01,50,39.29,33.47,43.72,46.42,45.99,43.63,48.65,41.36,32.63,47.98,47.3,48.78,42.2,46.71,40.26,36.21,37.06,46.21,49.41,49.2,47.34,36.85,28.41,40.68,47.64,44.22,44.1
county,Spokane County,walking,NA,Washington,United States,100,107.17,119.8,110.07,139.51,138.03,97.01,110.89,112.26,107.91,112.51,152.39,182.88,94.97,101.79,111.52,109.04,124.03,153.21,163.34,98.07,104.35,107.57,115.05,117.89,149.97,167.89,100.28,114.65,120.31,124.52,137.54,182.37,207.59,138.96,143.15,134.73,130.43,149.26,188.88,189.31,101.65,111.63,123.24,136.49,149.32,202.9,212.83,117.95,116.38,132.42,140.93,152.76,205.03,173.58,109.16,137.94,125.57,133.02,126.56,124.18,95.02,64.85,82.82,87.97,89.45,88.54,94.14,77.02,63.48,69.34,66.7,56.34,58.36,59.02,51.51,47.61,52.02,53.33,63.65,60.3,63.79,60.49,46.19,69.51,71.53,78.56,81.85,83.08,66.21,42.43,69.34,65.5,70.56,77.82,95.93,68.94,59.47,78.95,81.51,65.1,74.91,91.38,68.06,64.25,79.04,81.66,81.34,95.22,100.8,89.39,70.25,95.48,94.08,74.54,92.32,114.36,100.43,74.52,77.62,72.81,105.12,100.06,126.42,107.76,79.84,117.83,126.34,104.66,130.89,123.66,116.81,98.89,91.33,132.59,138.23,141.78,146.7,119.54,116.27,130.8,135.41,149.77,138.99,161.75,164.14,111.06,136.12,137.03,151.02,151.65,167.66,140.02,118.69,139.73,146.5,158.3,171.53,194.82,164.22,117.8,161.21,166.81,170.56,181.09,183.19,165.7,125.28,151.14,165.84,169.4,163.99,151.31,109.1,115.76,151.79,160.1,164.22,166.64,189.22,161.12,125.54,169.08,167.72,170.99,166.67,189.79,170.36,127.9,164.36,164.45,175.37,172.04,201.22,168.97,127.67,168.69,167.38,171.1,165.59,196.9,171.1,132.31,176.31,183.99,174.52,176.14,207.68,172.98,129.07,176.34,178.27,177.9,184.5,211.8,186.49,139.45,167.52,176.68,179.75,185.01,210.55,189.87,143.34,181.26,194.43,206.88,216.78,235.13,206.06,164.9,189.42,195.88,181.14,201.85,229.52,199.03,177.73,155.01,182.74,192.18,191.3,221.87,174.83,108.96,146.96,156.57,169.31,170.59
county,Stevens County,driving,NA,Washington,United States,100,102.91,100,102.91,131.01,124.78,108.02,120.97,105.59,111.01,117.98,120.89,132.87,99.6,105.26,98.06,114.57,114.74,121.54,126.96,91.58,118.38,108.91,112.63,123.32,143.32,128.34,107.94,120.24,120.24,127.61,120.65,149.55,159.27,124.94,133.68,140.73,119.76,145.75,152.79,150.69,108.99,119.6,132.23,124.05,127.13,154.82,146.32,110.2,119.6,118.14,122.59,118.3,139.84,129.39,122.11,125.83,127.77,122.59,116.68,123.32,96.19,88.26,101.38,116.28,92.55,97,119.6,105.26,77.89,93.28,91.09,90.85,75.95,82.27,82.91,72.63,84.05,97.41,88.42,88.34,89.39,88.18,73.52,90.85,89.15,87.45,104.13,109.8,94.98,68.91,101.46,102.83,96.28,110.53,130.45,109.47,110.36,125.51,114.9,112.06,117.09,138.14,128.58,108.99,108.66,121.94,118.87,140.24,154.01,146.23,135.06,143.81,146.96,132.39,153.36,166.72,184.53,143.24,NA,NA,166.32,169.96,186.64,201.05,158.95,161.38,166.15,171.74,189.64,214.74,220.97,208.42,195.95,190.61,196.84,182.27,228.5,218.95,175.71,190.85,183.97,184.53,193.28,226.8,209.96,173.68,192.47,190.61,185.75,214.33,268.99,197.09,190.28,182.83,207.94,207.77,228.42,253.04,259.51,212.23,234.17,243.89,236.76,246.23,297.81,291.58,251.5,229.39,216.19,237.33,290.36,330.04,300.16,277.65,276.84,243.97,248.99,251.66,307.69,317.65,261.46,244.29,251.82,261.21,269.8,283.4,325.1,282.02,258.22,264.05,280.57,296.28,326.88,302.67,280,270.61,250.04,275.14,281.78,304.29,296.84,283.16,254.01,262.02,265.99,271.66,288.99,306.56,262.91,237.73,256.11,271.34,253.12,290.2,267.04,272.96,239.84,249.15,258.62,245.34,304.78,303.16,265.99,256.68,240.08,231.34,262.27,287.61,287.21,258.54,241.38,259.19,264.7,254.25,324.29,320,282.43,320.97,260.32,217.98,254.82,283.24,260.73,179.6,197.65,195.06,185.67,205.99
county,Thurston County,driving,NA,Washington,United States,100,96.38,101.03,109.26,133.85,125.37,99.55,115.3,114.08,116.42,119.27,134.44,126.29,101.21,108.93,110.05,112.46,116.33,141.61,130.37,91.33,110.27,111.25,125.69,125.54,148.32,140.11,115.53,117.68,115.11,117.4,124.27,162.01,139.95,111.73,168.08,122.68,123.95,128.88,149.23,140.62,116.4,111.65,113.53,121.43,124.85,154.54,154.33,107.69,111.55,111.79,129.39,116.71,135.2,130.05,104.52,108.98,108.93,107.3,99.88,106.05,90.55,76.47,88.2,77.35,78.11,82.74,86.09,74.45,59.41,65.19,65.85,57.56,52.81,58.11,49,42.95,54.84,57.47,56.4,57.61,62.86,58.15,47.78,61.41,59.88,63.22,65.41,71.89,63.45,46.05,64.75,65.82,71.29,75.05,82.84,74.76,63.64,72.83,70.35,68.26,74.09,85.23,77.08,64.29,71.72,75.93,76.68,80.63,98.22,81.19,70.11,85.57,91.42,86.1,93.47,111.66,115.18,87.44,NA,NA,96.69,106.68,121.37,105.27,92.44,105.8,107.9,110.46,112.43,138.3,131.28,107.95,101.83,112.27,119.19,125.52,144.4,120.07,109.99,124.53,120.32,122.88,126.79,147.56,137.74,114.23,125.62,122.63,130.61,134.16,152.18,147.12,126.82,129.64,134.56,138.46,152.19,169.98,156.7,133.07,152.98,149.53,150.74,162.67,182.89,169.86,145.88,152.55,157.21,159.58,172.79,188.25,136.54,172.22,155.93,154.17,153.95,159.78,185.36,189.05,160.02,159.1,163.17,172.88,165.95,186.95,188.23,171.08,167.42,163,159.22,165.87,191.79,185.66,174.45,166.61,162.28,163.77,171.38,196.4,196.01,174.18,164.35,167.53,166.95,168.95,196.5,184.98,175.18,170.93,160.51,164.56,180.73,204.98,193.78,203.54,170.69,163.47,162.35,197.94,196.18,182.16,194.75,174.72,165.28,166.44,179.69,202.67,187.32,175.6,169.74,164.51,165.11,172.17,212.94,187.99,159.63,185.22,186.76,159.31,176.01,187.27,155.6,126.45,146.76,144.97,150.35,152.14
county,Thurston County,walking,NA,Washington,United States,100,98.73,92.94,117.42,127.78,139.47,107,138.64,119.96,116.37,128.94,130.98,138.42,103.91,123.32,121.5,114.44,125.69,147.68,145.26,93.55,111.41,108.82,133.19,113.84,129.88,146.31,116.48,115.55,124.26,119.02,129.05,158.71,132.3,110.58,145.15,126.35,123.26,126.24,150.66,143.16,90.57,113.84,118.03,122.22,131.31,149.61,173.59,100.44,98.57,99.39,117.2,108.43,129.82,135.56,100.44,113.84,115.77,122,105.02,110.97,89.91,77.56,96.91,85.17,81.42,83.63,93.61,74.09,58.54,58.77,58.77,60.09,62.24,59.65,51.65,45.7,58.54,60.86,63.84,67.03,66.81,67.25,54.47,71.83,69.85,75.36,82.52,78.22,75.19,53.36,76.63,69.51,79,86.66,89.36,70.84,74.37,73.32,71.78,66.65,71.66,84.01,82.97,70.56,73.59,88.37,80.54,76.24,98.79,73.81,65.71,85.12,89.42,85.5,100.28,113.34,115.49,93.99,77.78,67.14,94.65,109.54,125.36,99.94,97.96,119.85,121.33,130.6,119.74,142.94,144.21,106.78,118.63,128.78,151.05,141.62,155.02,121,115.44,151.27,156.62,157,139.47,158.88,160.64,129.27,135.34,128.78,124.86,150.83,148.84,160.25,131.59,140.63,159.98,157.11,178.45,183.41,170.51,141.18,169.63,172.44,180.87,187.54,192.61,176.9,157.83,159.65,168.8,184.84,178.5,181.2,140.19,143.94,166.59,188.59,163.95,167.42,205.18,187.87,171.61,168.91,185.89,179.93,183.24,179.82,199.17,153.25,177.78,167.25,183.74,184.73,194.65,194.27,162.13,170.07,183.08,174.86,195.26,207.61,196.25,166.76,187.93,180.98,194.82,206.17,201.43,220.29,174.26,183.79,184.73,184.56,183.24,208.88,188.48,173.65,187.43,192.5,167.75,188.53,212.46,204.69,171.89,187.43,190.63,202.37,208.43,230.15,198.9,170.62,187.05,187.93,192.89,192.5,235.34,196.47,172.49,171.17,182.97,184.95,177.62,197.85,170.62,140.02,154.69,168.3,186.27,174.97
